0 0 0
0.0526316 0 0
0.105263 0 0
0.157895 0 0
0.210526 0 0
0.263158 0 0
0.315789 0 0
0.368421 0 0
0.421053 0 0
0.473684 0 0.00380194
0.526316 0 0.0339335
0.578947 0 0.0855263
0.631579 0 0.138158
0.684211 0 0.190789
0.736842 0 0.243421
0.789474 0 0.296053
0.842105 0 0.348684
0.894737 0 0.401316
0.947368 0 0.453947
1 0 0.6106
0 0.0526316 0
0.0526316 0.0526316 0
0.105263 0.0526316 0
0.157895 0.0526316 0
0.210526 0.0526316 0
0.263158 0.0526316 0
0.315789 0.0526316 0
0.368421 0.0526316 0
0.421053 0.0526316 0.000456233
0.473684 0.0526316 0.00800608
0.526316 0.0526316 0.0411227
0.578947 0.0526316 0.0920758
0.631579 0.0526316 0.14465
0.684211 0.0526316 0.197282
0.736842 0.0526316 0.249913
0.789474 0.0526316 0.302545
0.842105 0.0526316 0.355177
0.894737 0.0526316 0.407808
0.947368 0.0526316 0.508235
1 0.0526316 0.605442
0 0.105263 0
0.0526316 0.105263 0
0.105263 0.105263 0
0.157895 0.105263 0
0.210526 0.105263 0
0.263158 0.105263 0
0.315789 0.105263 0
0.368421 0.105263 4.45427e-05
0.421053 0.105263 0.00134949
0.473684 0.105263 0.0124885
0.526316 0.105263 0.04799
0.578947 0.105263 0.0985629
0.631579 0.105263 0.151061
0.684211 0.105263 0.203689
0.736842 0.105263 0.25632
0.789474 0.105263 0.308952
0.842105 0.105263 0.361584
0.894737 0.105263 0.4341
0.947368 0.105263 0.523853
1 0.105263 0.600216
0 0.157895 0
0.0526316 0.157895 0
0.105263 0.157895 0
0.157895 0.157895 0
0.210526 0.157895 0
0.263158 0.157895 0
0.315789 0.157895 3.4462e-06
0.368421 0.157895 0.000171114
0.421053 0.157895 0.00264919
0.473684 0.157895 0.017163
0.526316 0.157895 0.0546078
0.578947 0.157895 0.10497
0.631579 0.157895 0.157393
0.684211 0.157895 0.210012
0.736842 0.157895 0.262643
0.789474 0.157895 0.315275
0.842105 0.157895 0.375358
0.894737 0.157895 0.451781
0.947368 0.157895 0.532065
1 0.157895 0.594921
0 0.210526 0
0.0526316 0.210526 0
0.105263 0.210526 0
0.157895 0.210526 0
0.210526 0.210526 0
0.263158 0.210526 2.04051e-07
0.315789 0.210526 1.63785e-05
0.368421 0.210526 0.000409874
0.421053 0.210526 0.00431947
0.473684 0.210526 0.0219689
0.526316 0.210526 0.0610259
0.578947 0.210526 0.11129
0.631579 0.210526 0.163644
0.684211 0.210526 0.216252
0.736842 0.210526 0.268883
0.789474 0.210526 0.324014
0.842105 0.210526 0.389191
0.894737 0.210526 0.464537
0.947368 0.210526 0.536071
1 0.210526 0.589556
0 0.263158 0
0.0526316 0.263158 0
0.105263 0.263158 0
0.157895 0.263158 0
0.210526 0.263158 8.80642e-09
0.263158 0.263158 1.16041e-06
0.315789 0.263158 4.66327e-05
0.368421 0.263158 0.000784007
0.421053 0.263158 0.00632295
0.473684 0.263158 0.0268627
0.526316 0.263158 0.067279
0.578947 0.263158 0.117518
0.631579 0.263158 0.169816
0.684211 0.263158 0.222412
0.736842 0.263158 0.275786
0.789474 0.263158 0.334003
0.842105 0.263158 0.401602
0.894737 0.263158 0.473693
0.947368 0.263158 0.537667
1 0.263158 0.58412
0 0.315789 0
0.0526316 0.315789 0
0.105263 0.315789 0
0.157895 0.315789 2.5724e-10
0.210526 0.315789 5.84747e-08
0.263158 0.315789 3.84515e-06
0.315789 0.315789 0.00010314
0.368421 0.315789 0.00131039
0.421053 0.315789 0.0086229
0.473684 0.315789 0.0318132
0.526316 0.315789 0.0733919
0.578947 0.315789 0.123655
0.631579 0.315789 0.175908
0.684211 0.315789 0.228687
0.736842 0.315789 0.283434
0.789474 0.315789 0.344246
0.842105 0.315789 0.412232
0.894737 0.315789 0.480209
0.947368 0.315789 0.537693
1 0.315789 0.578611
0 0.368421 0
0.0526316 0.368421 0
0.105263 0.368421 4.46786e-12
0.157895 0.368421 1.95706e-09
0.210526 0.368421 2.21682e-07
0.263158 0.368421 9.69879e-06
0.315789 0.368421 0.000195343
0.368421 0.368421 0.00200041
0.421053 0.368421 0.0111845
0.473684 0.368421 0.0367975
0.526316 0.368421 0.0793825
0.578947 0.368421 0.1297
0.631579 0.368421 0.181965
0.684211 0.368421 0.235224
0.736842 0.368421 0.2916
0.789474 0.368421 0.354126
0.842105 0.368421 0.421117
0.894737 0.368421 0.48473
0.947368 0.368421 0.536621
1 0.368421 0.57303
0 0.421053 0
0.0526316 0.421053 3.40968e-14
0.105263 0.421053 3.83624e-11
0.157895 0.421053 8.36962e-09
0.210526 0.421053 6.29859e-07
0.263158 0.421053 2.06256e-05
0.315789 0.421053 0.000332721
0.368421 0.421053 0.00286077
0.421053 0.421053 0.0139756
0.473684 0.421053 0.0417984
0.526316 0.421053 0.085264
0.578947 0.421053 0.135665
0.631579 0.421053 0.188052
0.684211 0.421053 0.24206
0.736842 0.421053 0.299984
0.789474 0.421053 0.363306
0.842105 0.421053 0.428414
0.894737 0.421053 0.487705
0.947368 0.421053 0.534737
1 0.421053 0.567375
0 0.473684 0
0.0526316 0.473684 3.26342e-13
0.105263 0.473684 1.82901e-10
0.157895 0.473684 2.6499e-08
0.210526 0.473684 1.49043e-06
0.263158 0.473684 3.89651e-05
0.315789 0.473684 0.000524427
0.368421 0.473684 0.00389431
0.421053 0.473684 0.0169666
0.473684 0.473684 0.0468032
0.526316 0.473684 0.0910476
0.578947 0.473684 0.141572
0.631579 0.473684 0.194223
0.684211 0.473684 0.249145
0.736842 0.473684 0.308318
0.789474 0.473684 0.371622
0.842105 0.473684 0.434304
0.894737 0.473684 0.48945
0.947368 0.473684 0.532226
1 0.473684 0.561645
0 0.526316 0
0.0526316 0.526316 1.71719e-12
0.105263 0.526316 6.39198e-10
0.157895 0.526316 6.91828e-08
0.210526 0.526316 3.10202e-06
0.263158 0.526316 6.74434e-05
0.315789 0.526316 0.000779016
0.368421 0.526316 0.00510072
0.421053 0.526316 0.0201311
0.473684 0.526316 0.0518022
0.526316 0.526316 0.0967454
0.578947 0.526316 0.147447
0.631579 0.526316 0.200504
0.684211 0.526316 0.256381
0.736842 0.526316 0.316394
0.789474 0.526316 0.379018
0.842105 0.526316 0.438961
0.894737 0.526316 0.490199
0.947368 0.526316 0.529217
1 0.526316 0.555839
0 0.578947 0
0.0526316 0.578947 6.56907e-12
0.105263 0.578947 1.82698e-09
0.157895 0.578947 1.57567e-07
0.210526 0.578947 5.86678e-06
0.263158 0.578947 0.000109112
0.315789 0.578947 0.00110425
0.368421 0.578947 0.00647716
0.421053 0.578947 0.0234453
0.473684 0.578947 0.0567886
0.526316 0.578947 0.102371
0.578947 0.578947 0.153315
0.631579 0.578947 0.206894
0.684211 0.578947 0.263655
0.736842 0.578947 0.324065
0.789474 0.578947 0.385491
0.842105 0.578947 0.442543
0.894737 0.578947 0.490126
0.947368 0.578947 0.525799
1 0.578947 0.549956
0 0.631579 0
0.0526316 0.631579 2.04116e-11
0.105263 0.631579 4.52419e-09
0.157895 0.631579 3.23861e-07
0.210526 0.631579 1.02995e-05
0.263158 0.631579 0.000167278
0.315789 0.631579 0.00150699
0.368421 0.631579 0.00801887
0.421053 0.631579 0.0268879
0.473684 0.631579 0.0617581
0.526316 0.631579 0.107939
0.578947 0.631579 0.159198
0.631579 0.631579 0.213365
0.684211 0.631579 0.270856
0.736842 0.631579 0.331233
0.789474 0.631579 0.391075
0.842105 0.631579 0.445183
0.894737 0.631579 0.489365
0.947368 0.631579 0.522038
1 0.631579 0.543995
0 0.684211 0
0.0526316 0.684211 5.46267e-11
0.105263 0.684211 1.00513e-08
0.157895 0.684211 6.14271e-07
0.210526 0.684211 1.70334e-05
0.263158 0.684211 0.000245435
0.315789 0.684211 0.00199309
0.368421 0.684211 0.00971959
0.421053 0.684211 0.0304405
0.473684 0.684211 0.066709
0.526316 0.684211 0.113464
0.578947 0.684211 0.165103
0.631579 0.684211 0.219876
0.684211 0.684211 0.277886
0.736842 0.684211 0.337837
0.789474 0.684211 0.395816
0.842105 0.684211 0.446997
0.894737 0.684211 0.488021
0.947368 0.684211 0.517984
1 0.684211 0.537956
0 0.736842 0
0.0526316 0.736842 1.305e-10
0.105263 0.736842 2.05029e-08
0.157895 0.736842 1.092e-06
0.210526 0.736842 2.68221e-05
0.263158 0.736842 0.000347188
0.315789 0.736842 0.00256741
0.368421 0.736842 0.011572
0.421053 0.736842 0.0340868
0.473684 0.736842 0.0716411
0.526316 0.736842 0.118958
0.578947 0.736842 0.171031
0.631579 0.736842 0.226378
0.684211 0.736842 0.284664
0.736842 0.736842 0.343847
0.789474 0.736842 0.39977
0.842105 0.736842 0.448084
0.894737 0.736842 0.486174
0.947368 0.736842 0.513674
1 0.736842 0.531836
0 0.789474 0
0.0526316 0.789474 2.84978e-10
0.105263 0.789474 3.90256e-08
0.157895 0.789474 1.84022e-06
0.210526 0.789474 4.05393e-05
0.263158 0.789474 0.000476188
0.315789 0.789474 0.00323381
0.368421 0.789474 0.0135681
0.421053 0.789474 0.037813
0.473684 0.789474 0.0765562
0.526316 0.789474 0.124432
0.578947 0.789474 0.176971
0.631579 0.789474 0.232816
0.684211 0.789474 0.291125
0.736842 0.789474 0.349252
0.789474 0.789474 0.402994
0.842105 0.789474 0.448528
0.894737 0.789474 0.483891
0.947368 0.789474 0.509138
1 0.789474 0.525635
0 0.842105 0
0.0526316 0.842105 5.78455e-10
0.105263 0.842105 7.01426e-08
0.157895 0.842105 2.96491e-06
0.210526 0.842105 5.91741e-05
0.263158 0.842105 0.000636068
0.315789 0.842105 0.00399516
0.368421 0.842105 0.0156996
0.421053 0.842105 0.0416074
0.473684 0.842105 0.0814563
0.526316 0.842105 0.129892
0.578947 0.842105 0.182907
0.631579 0.842105 0.239138
0.684211 0.842105 0.29722
0.736842 0.842105 0.354056
0.789474 0.842105 0.405545
0.842105 0.842105 0.448401
0.894737 0.842105 0.481225
0.947368 0.842105 0.504398
1 0.842105 0.519352
0 0.894737 0
0.0526316 0.894737 1.10492e-09
0.105263 0.894737 1.2012e-07
0.157895 0.894737 4.59751e-06
0.210526 0.894737 8.38256e-05
0.263158 0.894737 0.000830388
0.315789 0.894737 0.00485345
0.368421 0.894737 0.0179577
0.421053 0.894737 0.04546
0.473684 0.894737 0.0863441
0.526316 0.894737 0.135339
0.578947 0.894737 0.188816
0.631579 0.894737 0.245297
0.684211 0.894737 0.302916
0.736842 0.894737 0.358271
0.789474 0.894737 0.407474
0.842105 0.894737 0.447764
0.894737 0.894737 0.47822
0.947368 0.894737 0.499473
1 0.894737 0.512986
0 0.947368 0
0.0526316 0.947368 2.00476e-09
0.105263 0.947368 1.97369e-07
0.157895 0.947368 6.89726e-06
0.210526 0.947368 0.000115693
0.263158 0.947368 0.00106258
0.315789 0.947368 0.0058098
0.368421 0.947368 0.0203341
0.421053 0.947368 0.0493626
0.473684 0.947368 0.0912213
0.526316 0.947368 0.140772
0.578947 0.947368 0.194672
0.631579 0.947368 0.25125
0.684211 0.947368 0.30819
0.736842 0.947368 0.361918
0.789474 0.947368 0.408833
0.842105 0.947368 0.446669
0.894737 0.947368 0.474911
0.947368 0.947368 0.494379
1 0.947368 0.506536
0 1 0
0.0526316 1 3.4804e-09
0.105263 1 3.12887e-07
0.157895 1 1.00533e-05
0.210526 1 0.000156067
0.263158 1 0.00133591
0.315789 1 0.00686457
0.368421 1 0.0228204
0.421053 1 0.0533084
0.473684 1 0.0960893
0.526316 1 0.146183
0.578947 1 0.200446
0.631579 1 0.256961
0.684211 1 0.313028
0.736842 1 0.36502
0.789474 1 0.409667
0.842105 1 0.445162
0.894737 1 0.471329
0.947368 1 0.489126
1 1 0.5
