0.7 0.421053 6.01605e+22
0.75 0.421053 6.30053e+22
0.8 0.421053 5.78458e+22
0.85 0.421053 4.48531e+22
0.9 0.421053 2.76731e+22
0.95 0.421053 1.14993e+22
1 0.421053 0.567375
0 0.473684 0
0.05 0.473684 2.36281e+15
0.1 0.473684 2.56805e+17
0.15 0.473684 1.13117e+19
0.2 0.473684 2.70518e+20
0.25 0.473684 3.94999e+21
0.3 0.473684 3.73956e+22
0.35 0.473684 2.37415e+23
0.4 0.473684 1.03264e+24
0.45 0.473684 3.14084e+24
0.5 0.473684 6.9106e+24
0.55 0.473684 1.16989e+25
0.6 0.473684 1.65514e+25
0.65 0.473684 2.08072e+25
0.7 0.473684 2.36191e+25
0.75 0.473684 2.39755e+25
0.8 0.473684 2.12714e+25
0.85 0.473684 1.59749e+25
0.9 0.473684 9.61523e+24
0.95 0.473684 3.93691e+24
1 0.473684 0.561645
0 0.526316 0
0.05 0.526316 2.12961e+18
0.1 0.526316 2.13844e+20
0.15 0.526316 8.66612e+21
0.2 0.526316 1.8996e+23
0.25 0.526316 2.53505e+24
0.3 0.526316 2.19067e+25
0.35 0.526316 1.27121e+26
0.4 0.526316 5.0816e+26
0.45 0.526316 1.43682e+27
0.5 0.526316 2.99227e+27
0.55 0.526316 4.89291e+27
0.6 0.526316 6.76957e+27
0.65 0.526316 8.32728e+27
0.7 0.526316 9.21085e+27
0.75 0.526316 9.0727e+27
0.8 0.526316 7.80333e+27
0.85 0.526316 5.70052e+27
0.9 0.526316 3.36071e+27
0.95 0.526316 1.35936e+27
1 0.526316 0.555839
0 0.578947 0
0.05 0.578947 1.79653e+21
0.1 0.578947 1.67331e+23
0.15 0.578947 6.2677e+24
0.2 0.578947 1.26601e+26
0.25 0.578947 1.55367e+27
0.3 0.578947 1.23409e+28
0.35 0.578947 6.59646e+28
0.4 0.578947 2.44363e+29
0.45 0.578947 6.47584e+29
0.5 0.578947 1.28498e+30
0.55 0.578947 2.03607e+30
0.6 0.578947 2.75471e+30
0.65 0.578947 3.31311e+30
0.7 0.578947 3.57069e+30
0.75 0.578947 3.41802e+30
0.8 0.578947 2.85839e+30
0.85 0.578947 2.03845e+30
0.9 0.578947 1.18076e+30
0.95 0.578947 4.72737e+29
1 0.578947 0.549956
0 0.631579 0
0.05 0.631579 1.43116e+24
0.1 0.631579 1.24105e+26
0.15 0.631579 4.3149e+27
0.2 0.631579 8.07038e+28
0.25 0.631579 9.15766e+29
0.3 0.631579 6.727e+30
0.35 0.631579 3.33429e+31
0.4 0.631579 1.1527e+32
0.45 0.631579 2.88246e+32
0.5 0.631579 5.47797e+32
0.55 0.631579 8.43036e+32
0.6 0.631579 1.11526e+33
0.65 0.631579 1.31084e+33
0.7 0.631579 1.37704e+33
0.75 0.631579 1.28316e+33
0.8 0.631579 1.04618e+33
0.85 0.631579 7.30487e+32
0.9 0.631579 4.16759e+32
0.95 0.631579 1.65407e+32
1 0.631579 0.543995
0 0.684211 0
0.05 0.684211 1.0845e+27
0.1 0.684211 8.78592e+28
0.15 0.684211 2.84649e+30
0.2 0.684211 4.95135e+31
0.25 0.684211 5.22033e+32
0.3 0.684211 3.56541e+33
0.35 0.684211 1.64825e+34
0.4 0.684211 5.34963e+34
0.45 0.684211 1.26935e+35
0.5 0.684211 2.31994e+35
0.55 0.684211 3.47344e+35
0.6 0.684211 4.49263e+35
0.65 0.684211 5.1596e+35
0.7 0.684211 5.28668e+35
0.75 0.684211 4.8038e+35
0.8 0.684211 3.82771e+35
0.85 0.684211 2.62327e+35
0.9 0.684211 1.477e+35
0.95 0.684211 5.81807e+34
1 0.684211 0.537956
0 0.736842 0
0.05 0.736842 7.86444e+29
0.1 0.736842 5.97142e+31
0.15 0.736842 1.80921e+33
0.2 0.736842 2.93839e+34
0.25 0.736842 2.89103e+35
0.3 0.736842 1.84457e+36
0.35 0.736842 7.99342e+36
0.4 0.736842 2.44825e+37
0.45 0.736842 5.53801e+37
0.5 0.736842 9.76557e+37
0.55 0.736842 1.42421e+38
0.6 0.736842 1.80103e+38
0.65 0.736842 2.02124e+38
0.7 0.736842 2.02179e+38
0.75 0.736842 1.7945e+38
0.8 0.736842 1.40042e+38
0.85 0.736842 9.43973e+37
0.9 0.736842 5.25366e+37
0.95 0.736842 2.05591e+37
1 0.736842 0.531836
0 0.789474 0
0.05 0.789474 5.48526e+32
0.1 0.789474 3.91511e+34
0.15 0.789474 1.11291e+36
0.2 0.789474 1.69371e+37
0.25 0.789474 1.56115e+38
0.3 0.789474 9.34422e+38
0.35 0.789474 3.81269e+39
0.4 0.789474 1.10689e+40
0.45 0.789474 2.3963e+40
0.5 0.789474 4.08754e+40
0.55 0.789474 5.81225e+40
0.6 0.789474 7.18667e+40
0.65 0.789474 7.88392e+40
0.7 0.789474 7.7063e+40
0.75 0.789474 6.69219e+40
0.8 0.789474 5.12465e+40
0.85 0.789474 3.4035e+40
0.9 0.789474 1.87486e+40
0.95 0.789474 7.29448e+39
1 0.789474 0.525635
0 0.842105 0
0.05 0.842105 3.6954e+35
0.1 0.842105 2.48619e+37
0.15 0.842105 6.6505e+38
0.2 0.842105 9.51475e+39
0.25 0.842105 8.24491e+40
0.3 0.842105 4.64694e+41
0.35 0.842105 1.79229e+42
0.4 0.842105 4.95111e+42
0.45 0.842105 1.02922e+43
0.5 0.842105 1.70183e+43
0.55 0.842105 2.3612e+43
0.6 0.842105 2.85519e+43
0.65 0.842105 3.06316e+43
0.7 0.842105 2.92902e+43
0.75 0.842105 2.49244e+43
0.8 0.842105 1.87598e+43
0.85 0.842105 1.22941e+43
0.9 0.842105 6.71061e+42
0.95 0.842105 2.59748e+42
1 0.842105 0.519352
0 0.894737 0
0.05 0.894737 2.41342e+38
0.1 0.894737 1.53437e+40
0.15 0.894737 3.87291e+41
0.2 0.894737 5.22427e+42
0.25 0.894737 4.26943e+43
0.3 0.894737 2.27349e+44
0.35 0.894737 8.31751e+44
0.4 0.894737 2.19366e+45
0.45 0.894737 4.39089e+45
0.5 0.894737 7.05e+45
0.55 0.894737 9.55032e+45
0.6 0.894737 1.12969e+46
0.65 0.894737 1.18596e+46
0.7 0.894737 1.11057e+46
0.75 0.894737 9.27357e+45
0.8 0.894737 6.87071e+45
0.85 0.894737 4.4487e+45
0.9 0.894737 2.40838e+45
0.95 0.894737 9.27932e+44
1 0.894737 0.512986
0 0.947368 0
0.05 0.947368 1.53268e+41
0.1 0.947368 9.22971e+42
0.15 0.947368 2.20381e+44
0.2 0.947368 2.81044e+45
0.25 0.947368 2.17229e+46
0.3 0.947368 1.09621e+47
0.35 0.947368 3.81589e+47
0.4 0.947368 9.63664e+47
0.45 0.947368 1.86172e+48
0.5 0.947368 2.90664e+48
0.55 0.947368 3.84663e+48
0.6 0.947368 4.45265e+48
0.65 0.947368 4.57725e+48
0.7 0.947368 4.20214e+48
0.75 0.947368 3.4478e+48
0.8 0.947368 2.51777e+48
0.85 0.947368 1.61246e+48
0.9 0.947368 8.66476e+47
0.95 0.947368 3.32465e+47
1 0.947368 0.506536
0 1 0
0.05 1 9.4903e+43
0.1 1 5.42492e+45
0.15 1 1.22817e+47
0.2 1 1.48436e+48
0.25 1 1.08795e+49
0.3 1 5.21701e+49
0.35 1 1.7327e+50
0.4 1 4.20073e+50
0.45 1 7.84867e+50
0.5 1 1.19296e+51
0.55 1 1.54315e+51
0.6 1 1.74879e+51
0.65 1 1.76163e+51
0.7 1 1.5872e+51
0.75 1 1.28114e+51
0.8 1 9.23193e+50
0.85 1 5.85365e+50
0.9 1 3.12438e+50
0.95 1 1.19432e+50
1 1 0.5
